x_EPSG:4326,y_EPSG:4326,id,geometry,x,y,source,target,link_id
54.711338,56.202866,736,POINT (54.711338 56.202866),358024.13327947666,6231015.3167015305,4986,4987,10729
54.710934,56.202869,737,POINT (54.710934 56.202869),357999.0875338868,6231016.482769717,4985,4987,10728
54.710533,56.202866,738,POINT (54.710533 56.202866),357974.2056800615,6231016.9752002135,4985,4987,10728
54.710133,56.20285,739,POINT (54.710133 56.20285),357949.33778096957,6231016.019242117,296,4985,623
54.709728,56.202831,740,POINT (54.709728 56.202831),357924.1486602924,6231014.739933836,4985,296,10727
54.709328,56.202797,741,POINT (54.709328 56.202797),357899.2141469819,6231011.781458876,296,4985,623
54.708923,56.202766,742,POINT (54.708923 56.202766),357873.98058042396,6231009.167240342,296,4985,623
54.708523,56.202728,743,POINT (54.708523 56.202728),357849.0311864264,6231005.763988685,4985,296,10727
54.708122,56.202682,744,POINT (54.708122 56.202682),357823.99011898844,6231001.47280839,297,296,625
54.707729,56.202637,745,POINT (54.707729 56.202637),357799.4488734019,6230997.276535899,296,297,622
54.70734,56.202583,746,POINT (54.70734 56.202583),357775.1223454175,6230992.070746336,296,297,622
54.706955,56.202526,747,POINT (54.706955 56.202526),357751.0327340731,6230986.523037905,296,297,622
54.706573,56.202465,748,POINT (54.706573 56.202465),357727.1143092764,6230980.52420372,297,296,625
54.706184,56.2024,749,POINT (54.706184 56.2024),357702.74683911493,6230974.094886159,297,296,625
54.705799,56.202335,750,POINT (54.705799 56.202335),357678.6273804907,6230967.657446863,297,296,625
54.705418,56.202274,751,POINT (54.705418 56.202274),357654.7707544566,6230961.656949513,297,296,625
54.70504,56.202213,752,POINT (54.70504 56.202213),357631.10012435785,6230955.6503875805,297,296,625
54.704666,56.202148,753,POINT (54.704666 56.202148),357607.66268923355,6230949.190624306,296,297,622
54.704292,56.202084,754,POINT (54.704292 56.202084),357584.2288848447,6230942.842255422,297,296,625
54.703918,56.202015,755,POINT (54.703918 56.202015),357560.7764687216,6230935.93767939,296,297,622
54.703545,56.20195,756,POINT (54.703545 56.20195),357537.4008268877,6230929.476231606,297,296,625
54.703171,56.201885,757,POINT (54.703171 56.201885),357513.96308589214,6230923.016977875,297,296,625
54.702797,56.201824,758,POINT (54.702797 56.201824),357490.5401055807,6230917.002919127,296,297,622
54.702427,56.201763,759,POINT (54.702427 56.201763),357467.36514805595,6230910.980715974,297,296,625
54.702057,56.201698,760,POINT (54.702057 56.201698),357444.17527855677,6230904.513570065,297,296,625
54.701687,56.201637,761,POINT (54.701687 56.201637),357421.00017767306,6230898.491616303,297,296,625
54.701313,56.201576,762,POINT (54.701313 56.201576),357397.57691115164,6230892.478063007,296,297,622
54.700935,56.201515,763,POINT (54.700935 56.201515),357373.90547788376,6230886.472914237,297,296,625
54.700562,56.201454,764,POINT (54.700562 56.201454),357350.5440925106,6230880.457547399,297,296,625
54.700184,56.201389,765,POINT (54.700184 56.201389),357326.8576622411,6230874.007589911,296,297,622
54.699806,56.201324,766,POINT (54.699806 56.201324),357303.1711551442,6230867.5577626135,297,296,625
54.699432,56.20126,767,POINT (54.699432 56.20126),357279.73638288607,6230861.211049658,296,297,622
54.699059,56.201199,768,POINT (54.699059 56.201199),357256.37470573536,6230855.196193434,296,297,622
54.698689,56.201134,769,POINT (54.698689 56.201134),357233.18416775047,6230848.730182928,297,296,625
54.698315,56.201069,770,POINT (54.698315 56.201069),357209.745456294,6230842.272583844,297,296,625
54.697941,56.201008,771,POINT (54.697941 56.201008),357186.3215367617,6230836.260179123,296,297,622
54.697563,56.200943,772,POINT (54.697563 56.200943),357162.63457664987,6230829.811124297,296,297,622
54.697186,56.200878,773,POINT (54.697186 56.200878),357139.00956456084,6230823.360126975,297,296,625
54.696808,56.200817,774,POINT (54.696808 56.200817),357115.33732614655,6230817.356398942,296,297,622
54.69643,56.200756,775,POINT (54.69643 56.200756),357091.6650157723,6230811.352801001,297,296,625
54.696045,56.200695,776,POINT (54.696045 56.200695),357067.5584575749,6230805.363849173,296,297,622
54.695667,56.200634,777,POINT (54.695667 56.200634),357043.8860026356,6230799.3605138175,296,297,622
54.695282,56.200573,778,POINT (54.695282 56.200573),357019.7792985836,6230793.371829408,297,296,625
54.694897,56.200508,779,POINT (54.694897 56.200508),356995.65763374115,6230786.938213427,297,6009,624
54.694511,56.200443,780,POINT (54.694511 56.200443),356971.47386519186,6230780.506807583,5978,6009,12849
54.694122,56.200382,781,POINT (54.694122 56.200382),356947.11883395934,6230774.52683025,298,6009,627
54.693733,56.200321,782,POINT (54.693733 56.200321),356922.763728742,6230768.546990655,6009,298,12911
54.693348,56.20026,783,POINT (54.693348 56.20026),356898.6566526647,6230762.558984141,6009,298,12911
54.692959,56.200199,784,POINT (54.692959 56.200199),356874.3013998476,6230756.579418603,6009,298,12911
54.692574,56.200138,785,POINT (54.692574 56.200138),356850.19417690823,6230750.591683349,6009,298,12911
54.692184,56.200073,786,POINT (54.692184 56.200073),356825.7618454414,6230744.169402937,6009,298,12911
54.691792,56.200012,787,POINT (54.691792 56.200012),356801.2202899815,6230738.196482307,6009,298,12911
54.691399,56.199955,788,POINT (54.691399 56.199955),356776.6315437845,6230732.670845514,6009,298,12911
54.691006,56.19989,789,POINT (54.691006 56.19989),356752.0129027801,6230726.255217185,298,6009,627
54.690613,56.199833,790,POINT (54.690613 56.199833),356727.42401220533,6230720.729861426,6009,298,12911
54.69022,56.199772,791,POINT (54.69022 56.199772),356702.8201343404,6230714.759580236,298,6009,627
54.689823,56.199715,792,POINT (54.689823 56.199715),356677.98299550754,6230709.242822865,298,6009,627
54.689423,56.19965,793,POINT (54.689423 56.19965),356652.9298607479,6230702.842316362,298,6009,627
54.689022,56.199585,794,POINT (54.689022 56.199585),356627.8146180396,6230696.444035634,298,6009,627
54.688622,56.199524,795,POINT (54.688622 56.199524),356602.77624879626,6230690.4888865845,298,6009,627
54.688221,56.199463,796,POINT (54.688221 56.199463),356577.67577656807,6230684.535963932,298,6009,627
54.68782,56.199402,797,POINT (54.68782 56.199402),356552.5752281555,6230678.583187599,6009,298,12911
54.687416,56.199337,798,POINT (54.687416 56.199337),356527.2735863853,6230672.191736637,298,6009,627
54.687012,56.199272,799,POINT (54.687012 56.199272),356501.9718626825,6230665.800434285,298,6009,627
54.686607,56.199207,800,POINT (54.686607 56.199207),356476.6080296766,6230659.411362807,298,6009,627
54.686203,56.199146,801,POINT (54.686203 56.199146),356451.3210854868,6230653.4654234275,6009,298,12911
54.685799,56.199085,802,POINT (54.685799 56.199085),356426.03406456474,6230647.519632557,6009,298,12911
54.68539,56.19902,803,POINT (54.68539 56.19902),356400.42187997536,6230641.139341728,298,6009,627
54.684986,56.198959,804,POINT (54.684986 56.198959),356375.1347025306,6230635.193849757,6009,298,12911
54.684586,56.198895,805,POINT (54.684586 56.198895),356350.0843442855,6230628.9063710375,6009,298,12911
54.684189,56.198826,806,POINT (54.684189 56.198826),356325.2012944527,6230622.056453232,6009,298,12911
54.683788,56.198753,807,POINT (54.683788 56.198753),356300.0550877493,6230614.769953249,298,6009,627
54.683395,56.198681,808,POINT (54.683395 56.198681),356275.4087551177,6230607.578184763,76,298,162
54.683006,56.198597,809,POINT (54.683006 56.198597),356250.96555486723,6230599.043020127,298,76,626
54.682625,56.198502,810,POINT (54.682625 56.198502),356226.97732145694,6230589.267378317,298,76,626
54.682247,56.198399,811,POINT (54.682247 56.198399),356203.14512188936,6230578.595481162,298,76,626
54.68187,56.198292,812,POINT (54.68187 56.198292),356179.3598568322,6230567.476563799,298,76,626
54.681492,56.198189,813,POINT (54.681492 56.198189),356155.5274091427,6230556.804928678,76,298,162
54.681107,56.198082,814,POINT (54.681107 56.198082),356131.2456586863,6230545.702970738,76,298,162
54.680717,56.197975,815,POINT (54.680717 56.197975),356106.6536318159,6230534.611586931,76,298,162
54.680332,56.197868,816,POINT (54.680332 56.197868),356082.37162031734,6230523.509902988,76,298,162
54.679951,56.197762,817,POINT (54.679951 56.197762),356058.3413430006,6230512.5112681,76,298,162
54.679562,56.197655,818,POINT (54.679562 56.197655),356033.81095353933,6230501.418209602,298,76,626
54.679173,56.197544,819,POINT (54.679173 56.197544),356009.26544402743,6230489.880225601,298,76,626
54.678783,56.197437,820,POINT (54.678783 56.197437),355984.67275910644,6230478.789534397,298,76,626
54.678398,56.19733,821,POINT (54.678398 56.19733),355960.39009374403,6230467.688534272,299,76,629
54.678009,56.197224,822,POINT (54.678009 56.197224),355935.86292557605,6230456.707296602,299,76,629
54.67762,56.197117,823,POINT (54.67762 56.197117),355911.33187757956,6230445.614931789,76,299,161
54.677223,56.197006,824,POINT (54.677223 56.197006),355886.2894509339,6230434.094367947,299,76,629
54.67683,56.196899,825,POINT (54.67683 56.196899),355861.51001251256,6230423.010648442,299,76,629
54.676437,56.196793,826,POINT (54.676437 56.196793),355836.7341928713,6230412.03833674,299,76,629
54.676041,56.196686,827,POINT (54.676041 56.196686),355811.7683957631,6230400.961176351,76,299,161
54.675648,56.196575,828,POINT (54.675648 56.196575),355786.973547974,6230389.432819302,76,299,161
54.675251,56.196468,829,POINT (54.675251 56.196468),355761.9454497094,6230378.358038339,299,76,629
54.674858,56.196362,830,POINT (54.674858 56.196362),355737.16909851285,6230367.386296276,299,76,629
54.674461,56.196255,831,POINT (54.674461 56.196255),355712.14073337615,6230356.311803177,299,76,629
54.674065,56.196148,832,POINT (54.674065 56.196148),355687.17426625517,6230345.235361092,76,299,161
54.673668,56.196041,833,POINT (54.673668 56.196041),355662.1456331138,6230334.161156957,76,299,161
54.673275,56.195934,834,POINT (54.673275 56.195934),355637.36499562423,6230323.078720011,76,299,161
54.672878,56.195824,835,POINT (54.672878 56.195824),355612.32482324,6230311.671006073,299,76,629
54.672478,56.195717,836,POINT (54.672478 56.195717),355587.1096882889,6230300.603519798,299,76,629
54.672081,56.19561,837,POINT (54.672081 56.19561),355562.0805170707,6230289.529894003,76,299,161
54.671684,56.195503,838,POINT (54.671684 56.195503),355537.05121177074,6230278.456412871,299,76,629
54.67128,56.195396,839,POINT (54.67128 56.195396),355511.58753950184,6230267.397749645,299,76,629
54.670879,56.195286,840,POINT (54.670879 56.195286),355486.29854977876,6230255.999149061,76,299,161
54.670475,56.195175,841,POINT (54.670475 56.195175),355460.8195588564,6230244.495721043,76,299,161
54.670071,56.195068,842,POINT (54.670071 56.195068),355435.3554733344,6230233.437506099,76,299,161
54.669666,56.194958,843,POINT (54.669666 56.194958),355409.81793027406,6230222.047741208,299,76,629
54.669262,56.194847,844,POINT (54.669262 56.194847),355384.3385176598,6230210.544763113,299,76,629
54.668854,56.19474,845,POINT (54.668854 56.19474),355358.62588107283,6230199.495391459,299,76,629
54.668449,56.19463,846,POINT (54.668449 56.19463),355333.0879170766,6230188.106079024,76,299,161
54.668045,56.194519,847,POINT (54.668045 56.194519),355307.60808208655,6230176.603552327,76,299,161
54.667637,56.194408,848,POINT (54.667637 56.194408),355281.87996629596,6230165.10957346,299,76,629
54.667229,56.194298,849,POINT (54.667229 56.194298),355256.1554738477,6230153.727013127,299,76,629
54.666821,56.194187,850,POINT (54.666821 56.194187),355230.4270727896,6230142.2333399085,76,299,161
54.666416,56.194077,851,POINT (54.666416 56.194077),355204.8884023382,6230130.844783393,299,76,629
54.666008,56.193966,852,POINT (54.666008 56.193966),355179.15971653233,6230119.351414714,76,299,161
54.665596,56.193851,853,POINT (54.665596 56.193851),355153.167669429,6230107.421541652,76,299,161
54.665188,56.193741,854,POINT (54.665188 56.193741),355127.442463976,6230096.039745812,299,76,629
54.664776,56.19363,855,POINT (54.664776 56.19363),355101.4652025922,6230084.555245515,299,76,629
54.664364,56.19352,856,POINT (54.664364 56.19352),355075.4915677693,6230073.182166639,299,76,629
54.663952,56.193405,857,POINT (54.663952 56.193405),355049.4989321482,6230061.252915599,76,299,161
54.66354,56.193295,858,POINT (54.66354 56.193295),355023.5250079958,6230049.88014837,299,76,629
54.663132,56.193184,859,POINT (54.663132 56.193184),354997.79531477625,6230038.3878570255,299,76,629
54.66272,56.193073,860,POINT (54.66272 56.193073),354971.817331091,6230026.904134349,76,299,161
54.662308,56.192963,861,POINT (54.662308 56.192963),354945.8429772662,6230015.531833026,76,299,161
54.6619,56.192856,862,POINT (54.6619 56.192856),354920.1279538505,6230004.485065231,76,299,161
54.661491,56.192749,863,POINT (54.661491 56.192749),354894.350755336,6229993.440555242,76,299,161
54.661083,56.192638,864,POINT (54.661083 56.192638),354868.6203516914,6229981.949031306,76,299,161
54.660675,56.192528,865,POINT (54.660675 56.192528),354842.8935819083,6229970.568925694,76,299,161
54.660271,56.192417,866,POINT (54.660271 56.192417),354817.4110446051,6229959.069282686,76,299,161
54.659866,56.192307,867,POINT (54.659866 56.192307),354791.870105772,6229947.6831615735,299,76,629
54.659458,56.192196,868,POINT (54.659458 56.192196),354766.1391328481,6229936.192246389,299,76,629
54.65905,56.192081,869,POINT (54.65905 56.192081),354740.3928993136,6229924.2564223595,76,299,161
54.658642,56.191971,870,POINT (54.658642 56.191971),354714.6654179502,6229912.87707833,76,299,161
54.65823,56.19186,871,POINT (54.65823 56.19186),354688.68585917796,6229901.395053875,76,299,161
54.657822,56.191746,872,POINT (54.657822 56.191746),354662.94296766596,6229889.570955459,76,299,161
54.657413,56.191635,873,POINT (54.657413 56.191635),354637.1492362887,6229878.082914855,299,76,629
54.656998,56.191525,874,POINT (54.656998 56.191525),354610.9869086268,6229866.718948132,299,76,629
54.656586,56.19141,875,POINT (54.656586 56.19141),354584.9916384689,6229854.792484174,299,76,629
54.656166,56.191299,876,POINT (54.656166 56.191299),354558.5150377465,6229843.328116747,76,299,161
54.655743,56.191185,877,POINT (54.655743 56.191185),354531.8408163794,6229831.536446168,299,76,629
54.655323,56.191074,878,POINT (54.655323 56.191074),354505.3639189677,6229820.072403689,76,299,161
54.654903,56.19096,879,POINT (54.654903 56.19096),354478.87551628874,6229808.274727251,299,76,629
54.654484,56.190845,880,POINT (54.654484 56.190845),354452.44521609694,6229796.363836074,76,299,161
54.654064,56.190731,881,POINT (54.654064 56.190731),354425.95651069446,6229784.566483209,76,299,161
54.653648,56.190617,882,POINT (54.653648 56.190617),354399.71581694775,6229772.760843492,299,76,629
54.653233,56.190506,883,POINT (54.653233 56.190506),354373.548380599,6229761.287045794,299,76,629
54.652824,56.190392,884,POINT (54.652824 56.190392),354347.74167693243,6229749.4669328295,76,299,161
54.65242,56.190285,885,POINT (54.65242 56.190285),354322.27156245615,6229738.4152633,76,299,161
54.652027,56.190178,886,POINT (54.652027 56.190178),354297.4837667182,6229727.3404930625,76,299,161
54.651638,56.190071,887,POINT (54.651638 56.190071),354272.94400442194,6229716.257408524,76,299,161
54.651257,56.189968,888,POINT (54.651257 56.189968),354248.9156120232,6229705.602608542,76,299,161
54.650879,56.189869,889,POINT (54.650879 56.189869),354225.08839142224,6229695.386658241,299,76,629
54.650509,56.18977,890,POINT (54.650509 56.18977),354201.75738884485,6229685.153918568,299,76,629
54.650139,56.189671,891,POINT (54.650139 56.189671),354178.4262706931,6229674.921304564,299,76,629
54.649776,56.189571,892,POINT (54.649776 56.189571),354155.525538885,6229664.562741045,76,299,161
54.64941,56.189472,893,POINT (54.64941 56.189472),354132.44235994644,6229654.321911816,76,299,161
54.649044,56.189373,894,POINT (54.649044 56.189373),354109.3590666634,6229644.081205581,76,299,161
54.648678,56.18927,895,POINT (54.648678 56.18927),354086.2604748643,6229633.39556208,76,299,161
54.648308,56.189171,896,POINT (54.648308 56.189171),354062.9287787978,6229623.163570112,76,299,161
54.647938,56.189068,897,POINT (54.647938 56.189068),354039.5817782426,6229612.486643654,299,76,629
54.647564,56.188965,898,POINT (54.647564 56.188965),354015.9864843401,6229601.818313901,76,299,161
54.647198,56.188866,899,POINT (54.647198 56.188866),353992.90260984475,6229591.57822813,76,299,161
54.646828,56.18877,900,POINT (54.646828 56.18877),353969.5818437739,6229581.680533965,76,299,161
54.646461,56.188675,901,POINT (54.646461 56.188675),353946.4508964174,6229571.887874179,76,299,161
